FECHA_CORTE;ITEM;ANIO;MES;FEDERACION;PATERNO;MATERNO;NOMBRES;PAD;NIVEL;MONTO;PAIS;DEPARTAMENTO;PROVINCIA;DISTRITO;UBIGEO;FECHA_PUBLICACION
20241130;26957;2017;201703;TAEKWONDO;REYES;ROCCA;CHIARA ALEXANDRA;I;III;1000;PERU;CALLAO;CALLAO;CALLAO;70101;20241213
20241130;26958;2017;201703;TAEKWONDO;SACHA;CHANCA;LUIS ENRIQUE;I;I;1500;PERU;LIMA;LIMA;ATE;150103;20241213
20241130;26959;2017;201703;TAEKWONDO;SAUX;COLLANTES;RENZO GABRIEL;I;II;1200;PERU;LIMA;LIMA;SAN MARTIN DE PORRES;150135;20241213
20241130;26960;2017;201703;TAEKWONDO;SOTOMAYOR;GRANDA;ANTHOANET MARIEL;I;II;1200;PERU;LIMA;LIMA;SANTIAGO DE SURCO;150140;20241213
20241130;26961;2017;201703;TAEKWONDO;VARGAS;VILA;DANIEL ALBERTO;I;I;1500;PERU;LIMA;LIMA;SAN ISIDRO;150131;20241213
20241130;26962;2017;201703;TENIS;BOTTO;ARIAS SCHREIBER;BIANCA;I;V;600;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;26963;2017;201703;TENIS;BOZA;GALDOS;ALMUDENA;I;V;600;PERU;LIMA;LIMA;MIRAFLORES;150122;20241213
20241130;26964;2017;201703;TENIS;BUSE;ACURIO;IGNACIO MARCEL;I;V;600;PERU;LIMA;LIMA;SAN ISIDRO;150131;20241213
20241130;26965;2017;201703;TENIS;CCUNO;VILLANUEVA;ROMINA BERENICE;I;V;600;PERU;AREQUIPA;AREQUIPA;CERRO COLORADO;40104;20241213
20241130;26966;2017;201703;TENIS;ECHAZU;PUENTE;MAURICIO MARTIN;I;II;1200;PERU;LIMA;LIMA;MIRAFLORES;150122;20241213
20241130;26967;2017;201703;TENIS;GALDOS;LEON;SERGIO;I;II;1200;PERU;AREQUIPA;AREQUIPA;AREQUIPA;40101;20241213
20241130;26968;2017;201703;TENIS;GUZMAN;ALCAS;DANA FRANCESCA;I;V;600;PERU;PIURA;PIURA;PIURA;200101;20241213
20241130;26969;2017;201703;TENIS;IAMACHKINE;SAMARINA;ANASTASIA PETROVNA;I;I;1500;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;26970;2017;201703;TENIS;LI;LUDEÑA;CHRISTOPHER SAM;I;IV;800;PERU;LIMA;LIMA;LA MOLINA;150114;20241213
20241130;26971;2017;201703;TENIS;MONTES DE OCA;MURILLO;RODRIGO NICOLAS;I;V;600;PERU;LIMA;LIMA;SANTIAGO DE SURCO;150140;20241213
20241130;26972;2017;201703;TENIS;PANTA;HERREROS;JORGE BRIAN;I;IV;800;PERU;PIURA;PIURA;PIURA;200101;20241213
20241130;26973;2017;201703;TENIS;RICKER;GAMBARINI;JEROME;I;V;600;PERU;LIMA;LIMA;SANTIAGO DE SURCO;150140;20241213
20241130;26974;2017;201703;TENIS;RODRIGUEZ;SANCHEZ;JAVIER RENATO;I;II;1200;PERU;LA LIBERTAD;TRUJILLO;TRUJILLO;130101;20241213
20241130;26975;2017;201703;TENIS;RODRIGUEZ;SANCHEZ;SEBASTIAN GUILLERMO;I;V;600;PERU;LA LIBERTAD;TRUJILLO;VICTOR LARCO HERRERA;130111;20241213
20241130;26976;2017;201703;TENIS;ROSAS;BERGELUND;JUAN JOSE;I;IV;800;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;26977;2017;201703;TENIS;SCHAEFER;CARREÑO;DOMINIQUE NAOMI;I;I;1500;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;26978;2017;201703;TENIS;SOARES;ZORRILLA;CAMILA DEL CARMEN;I;IV;800;PERU;LIMA;LIMA;SANTIAGO DE SURCO;150140;20241213
20241130;26979;2017;201703;TENIS;VARILLAS;PATIÑO SAMUDIO;JUAN PABLO;I;II;1200;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;26980;2017;201703;TENIS DE MESA;BLAS;AREVALO;ANDREE BRYAN;I;IV;800;PERU;LIMA;LIMA;MIRAFLORES;150122;20241213
20241130;26981;2017;201703;TENIS DE MESA;CUBA;RODRIGUEZ;VALERIA;I;III;1000;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;26982;2017;201703;TENIS DE MESA;CUCHO;SOLSOL;ADOLFO MANUEL;I;V;600;PERU;LIMA;LIMA;LA VICTORIA;150115;20241213
20241130;26983;2017;201703;TENIS DE MESA;DUFFOO;GUEVARA;FELIPE ISAAC;I;V;600;PERU;LIMA;LIMA;JESUS MARIA;150113;20241213
20241130;26984;2017;201703;TENIS DE MESA;DUFFOO;GUEVARA;ISABEL ROSARIO;I;III;1000;PERU;LIMA;LIMA;SAN ISIDRO;150131;20241213
20241130;26985;2017;201703;TENIS DE MESA;DUFFOO;GUEVARA;MOISES JESUS;I;III;1000;PERU;LIMA;LIMA;JESUS MARIA;150113;20241213
20241130;26986;2017;201703;TENIS DE MESA;FERNANDEZ;PARDO;CARLOS ALONSO;I;V;600;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;26987;2017;201703;TENIS DE MESA;GUZMAN;SARANGO;ANDREA;I;III;1000;PERU;LIMA;LIMA;MIRAFLORES;150122;20241213
20241130;26988;2017;201703;TENIS DE MESA;HIDALGO;GARCIA PACHECO;RODRIGO;I;III;1000;PERU;LIMA;LIMA;MIRAFLORES;150122;20241213
20241130;26989;2017;201703;TENIS DE MESA;HUAPAYA;JUSCAMAITA;GIANELLA JOHANNA;I;V;600;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;26990;2017;201703;TENIS DE MESA;JIMENEZ;ZUÑIGA;ANGEL;I;V;600;PERU;LAMBAYEQUE;CHICLAYO;CHICLAYO;140101;20241213
20241130;26991;2017;201703;TENIS DE MESA;LOLI;CASIO;JHON HERNAN;I;III;1000;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;26992;2017;201703;TENIS DE MESA;LUPERDI;CASTRO;JUAN CARLOS;I;V;600;PERU;LIMA;LIMA;MIRAFLORES;150122;20241213
20241130;26993;2017;201703;TENIS DE MESA;MEDINA;NUÑEZ;ALEJANDRA GABRIELA;I;V;600;PERU;CUSCO;CUSCO;CUSCO;80101;20241213
20241130;26994;2017;201703;TENIS DE MESA;MORI;RIOS;ANGELA MARIA;I;IV;800;PERU;LIMA;LIMA;JESUS MARIA;150113;20241213
20241130;26995;2017;201703;TENIS DE MESA;MORI;RIOS;PAOLA GABRIELA;I;III;1000;PERU;LIMA;LIMA;BREÑA;150105;20241213
20241130;26996;2017;201703;TENIS DE MESA;NIETO;HERRERA;JANINA SOFÍA;I;III;1000;PERU;LIMA;LIMA;JESUS MARIA;150113;20241213
20241130;26997;2017;201703;TENIS DE MESA;ORTIZ DE ORUE;URQUIZO;SEBASTIAN;I;III;1000;PERU;LIMA;LIMA;PUEBLO LIBRE;150121;20241213
20241130;26998;2017;201703;TENIS DE MESA;REGAIRA;PANFICHI;MICAELA SOFIA;I;III;1000;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;26999;2017;201703;TENIS DE MESA;RODRIGUEZ;EGOCHEAGA;DIEGO;I;III;1000;PERU;LIMA;LIMA;SAN BORJA;150130;20241213
20241130;27000;2017;201703;TENIS DE MESA;SANTUR;JAIME;KELLY MARIA;I;V;600;PERU;CALLAO;CALLAO;BELLAVISTA;70102;20241213
20241130;27001;2017;201703;TENIS DE MESA;SOTO;SOLER;GABRIELA ROSAURA;I;IV;800;PERU;PIURA;PIURA;PIURA;200101;20241213
20241130;27002;2017;201703;TIRO;ARENAS;PAREDES;ALEXIA CAROLINA;I;IV;800;PERU;AREQUIPA;AREQUIPA;AREQUIPA;40101;20241213
20241130;27003;2017;201703;TIRO;BORDA;OLAECHEA;DANIELLA;I;IV;800;PERU;LIMA;LIMA;SANTIAGO DE SURCO;150140;20241213
20241130;27004;2017;201703;TIRO;DE SOUZA FERREIRA;BERISSO;ALESSANDRO ALBERTO;I;IV;800;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;27005;2017;201703;TIRO;INDACOCHEA;MUÑOZ;ANDREA PATRICIA;I;IV;800;PERU;AREQUIPA;AREQUIPA;AREQUIPA;40101;20241213
20241130;27006;2017;201703;TIRO;MEJIA;MIRANDA;MIGUEL ALONSO;I;III;1000;PERU;ANCASH;HUARAZ;HUARAZ;20101;20241213
20241130;27007;2017;201703;TIRO;MEJIA;MIRANDA;OMAR AYRTON;I;IV;800;PERU;ANCASH;HUARAZ;INDEPENDENCIA;20105;20241213
20241130;27008;2017;201703;TIRO;PACHECO;ESPINOSA;NICOLAS RODOLFO;I;III;1000;PERU;LIMA;LIMA;SAN BORJA;150130;20241213
20241130;27009;2017;201703;TIRO;QUINTANILLA;CAMARGO;MIRIAM MARIANA;I;IV;800;PERU;PUNO;PUNO;PUNO;210101;20241213
20241130;27010;2017;201703;TIRO;STOCKLI;BEDOYA;ROLAND ANDRES;I;IV;800;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;27011;2017;201703;TIRO;TRELLES;TIJERO;SALVADOR ALFREDO;I;IV;800;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;27012;2017;201703;TIRO;ULLILEN;SICCHA;JOSE MANRRIQUE;I;IV;800;PERU;LA LIBERTAD;TRUJILLO;SALAVERRY;130109;20241213
20241130;27013;2017;201703;TIRO;VIZCARRA;GALLEGOS;DANIEL EDUARDO;I;III;1000;PERU;AREQUIPA;AREQUIPA;AREQUIPA;40101;20241213
20241130;27014;2017;201703;TIRO;VIZCARRA;GALLEGOS;SARA GABRIELA;I;III;1000;PERU;AREQUIPA;AREQUIPA;AREQUIPA;40101;20241213
20241130;27015;2017;201703;TIRO;YUI;LAOS;CESAR RENATO;I;IV;800;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;27016;2017;201703;TRIATLÓN;BRAVO;MEJIA;ADA SOFIA;I;V;600;PERU;LIMA;LIMA;RIMAC;150128;20241213
20241130;27017;2017;201703;TRIATLÓN;CHUMPITAZ;CRUZ;ALBERTO OSWALDO;I;V;600;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;27018;2017;201703;TRIATLÓN;GOMEZ DE LA TORRE;PRATO;JOSE FERNANDO;I;V;600;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;27019;2017;201703;TRIATLÓN;MORI;POLO;DERECK STUART;I;V;600;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;27020;2017;201703;TRIATLÓN;NUÑEZ;BELLINA;RICARDO ALFREDO;I;III;1000;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;27021;2017;201703;TRIATLÓN;PAULETT;BUSTAMANTE;VIVIENNE MARTINIQUE;I;V;600;PERU;LIMA;LIMA;JESUS MARIA;150113;20241213
20241130;27022;2017;201703;TRIATLÓN;RODRIGUEZ;RAMIREZ;ANGELLA;I;V;600;PERU;LIMA;LIMA;MIRAFLORES;150122;20241213
20241130;27023;2017;201703;VELA;ARRIBAS;HARTEN;JAVIER;I;V;600;PERU;LIMA;LIMA;MIRAFLORES;150122;20241213
20241130;27024;2017;201703;VELA;BAZO;GERMAN;JUAN FERNANDO;I;V;600;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;27025;2017;201703;VELA;BOTTERI;SARMIENTO;ALESSIO;I;III;1000;PERU;LIMA;LIMA;MIRAFLORES;150122;20241213
20241130;27026;2017;201703;VELA;BRANDES;AUGUSTO;JARIAN;I;I;1500;PERU;LIMA;LIMA;SANTIAGO DE SURCO;150140;20241213
20241130;27027;2017;201703;VELA;CHIARELLA;SALAS;FLORENCIA;I;V;600;PERU;LIMA;LIMA;MIRAFLORES;150122;20241213
20241130;27028;2017;201703;VELA;CORREA;ESTRELLA;FERNANDO;I;IV;800;PERU;CALLAO;CALLAO;CALLAO;70101;20241213
20241130;27029;2017;201703;VELA;OLCESE;SCHWARZ;LUIS ALBERTO;I;III;1000;PERU;LIMA;LIMA;SANTIAGO DE SURCO;150140;20241213
20241130;27030;2017;201703;VELA;PRETTO;VILA;MAURO STEFANO;I;V;600;PERU;LIMA;LIMA;SAN ISIDRO;150131;20241213
20241130;27031;2017;201703;VELA;RAFFO;OLCESE;JOEL;I;IV;800;PERU;LIMA;LIMA;SANTIAGO DE SURCO;150140;20241213
20241130;27032;2017;201703;VELA;SAN ROMAN;COLICHON;FERNANDA MARIA;I;V;600;PERU;LIMA;LIMA;SAN BORJA;150130;20241213
20241130;27033;2017;201703;VELA;SANGUINETI;VELASCO;RENZO ARTURO;I;III;1000;PERU;LIMA;LIMA;SANTIAGO DE SURCO;150140;20241213
20241130;27034;2017;201703;VELA;SAS;BAUMANN;CHRISTIAN RENE;I;IV;800;PERU;LIMA;LIMA;SANTIAGO DE SURCO;150140;20241213
20241130;27035;2017;201703;VELA;SCHREIER;LORET DE MOLA;NICOLAS;I;III;1000;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;27036;2017;201703;VELA;SILVA;TUPAC YUPANQUI;SERGIO;I;III;1000;PERU;CALLAO;CALLAO;BELLAVISTA;70102;20241213
20241130;27037;2017;201703;VELA;VIALE;AGUIRRE;STEFANO;I;IV;800;PERU;LIMA;LIMA;MIRAFLORES;150122;20241213
20241130;27038;2017;201703;VOLEIBOL;ALMEIDA;CHAVEZ;SHIAMARA CECILIA NEYDI;I;II;1200;PERU;LIMA;LIMA;SAN JUAN DE LURIGANCHO;150132;20241213
20241130;27039;2017;201703;VOLEIBOL;AYME;PEÑA;SHANAIYA JEOVANNA;I;V;600;PERU;TACNA;TACNA;TACNA;230101;20241213
20241130;27040;2017;201703;VOLEIBOL;BARRERA;CASTILLO;FRIDA ALEJANDRA;I;V;600;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;27041;2017;201703;VOLEIBOL;CHOCANO;RIOS;LUZ ALESSANDRA;I;V;600;PERU;HUANUCO;HUANUCO;HUANUCO;100101;20241213
20241130;27042;2017;201703;VOLEIBOL;DE LA PEÑA;JULCA;DIANA AURORA;I;IV;800;PERU;LIMA;LIMA;SAN MARTIN DE PORRES;150135;20241213
20241130;27043;2017;201703;VOLEIBOL;DEL AGUILA;TORRES;ZANDRA NAHOMI;I;V;600;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;27044;2017;201703;VOLEIBOL;FRIAS;POMIANO;MAGUILAURA DESSIRE;I;II;1200;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;27045;2017;201703;VOLEIBOL;GOMEZ;URRUTIA;CORAIMA BRIGITTE;I;IV;800;PERU;LIMA;LIMA;JESUS MARIA;150113;20241213
20241130;27046;2017;201703;VOLEIBOL;HIDALGO;RUIZ;ARSHA CORAIMA;I;V;600;PERU;HUANUCO;HUANUCO;HUANUCO;100101;20241213
20241130;27047;2017;201703;VOLEIBOL;LEYVA;TAGLE;ANGELA MARIA;I;II;1200;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;27048;2017;201703;VOLEIBOL;LINARES;RUIZ;ARIAGNA NICOLE;I;V;600;PERU;UCAYALI;CORONEL PORTILLO;CALLERIA;250101;20241213
20241130;27049;2017;201703;VOLEIBOL;MC LEOD;ALVA;THAISA YAZEERA;I;V;600;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;27050;2017;201703;VOLEIBOL;MONTES;GARCIA;KIARA VICTORIA;I;V;600;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;27051;2017;201703;VOLEIBOL;MONTES;PASSALACQUA;FLAVIA RENATTA;I;V;600;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;27052;2017;201703;VOLEIBOL;MUÑOZ;LURITA;ALEXANDRA MIRYEC;I;IV;800;PERU;LIMA;LIMA;JESUS MARIA;150113;20241213
20241130;27053;2017;201703;VOLEIBOL;PALZA;PUMA;CLAUDIA NICOLE;I;V;600;PERU;TACNA;TACNA;TACNA;230101;20241213
20241130;27054;2017;201703;VOLEIBOL;REGALADO;CORNEJO;KATHERINE SUSANA;I;IV;800;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;27055;2017;201703;VOLEIBOL;RUEDA;COTITO;CARLA DEL PILAR;I;IV;800;PERU;ICA;CHINCHA;PUEBLO NUEVO;110207;20241213
20241130;27056;2017;201703;VOLEIBOL;TAKEDA;YAMAMOTO;VALERIA;I;V;600;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;27057;2017;201703;VOLEIBOL;URRUTIA;PUENTE ARNAO;ANDREA MILAGROS;I;II;1200;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;27058;2017;201703;VOLEIBOL;VIGIL;QUISPE;AIXA GABRIELA;I;V;600;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;27059;2017;201703;VOLEIBOL;VILCHEZ;MOGOLLON;NAYELI ANTUANEE;I;V;600;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;27060;2017;201703;VOLEIBOL;YLLESCAS;ABAD;CLARIVETT YAMILY;I;IV;800;PERU;LIMA;LIMA;MIRAFLORES;150122;20241213
20241130;27061;2017;201703;AJEDREZ;CORDOVA;DAZA;EMILIO ARTURO;II;I;3400;PERU;LIMA;LIMA;SAN MARTIN DE PORRES;150135;20241213
20241130;27062;2017;201703;AJEDREZ;CORI;TELLO;DEYSI ESTELA;II;I;3400;PERU;LIMA;LIMA;VILLA EL SALVADOR;150142;20241213
20241130;27063;2017;201703;AJEDREZ;CORI;TELLO;JORGE MOISES;II;I;3400;PERU;LIMA;LIMA;VILLA EL SALVADOR;150142;20241213
20241130;27064;2017;201703;ATLETISMO;ARENAS;HUACASI;ZULEMA KATIA;II;III;2040;PERU;AREQUIPA;AREQUIPA;AREQUIPA;40101;20241213
20241130;27065;2017;201703;ATLETISMO;CAMPOS;CRUZ;LUIS HENRY;II;IO;4080;PERU;CUSCO;ESPINAR;ESPINAR;80801;20241213
20241130;27066;2017;201703;ATLETISMO;CHAVEZ;KORFIATIS;ARTURO;II;IO;4080;CHILE;;;;0;20241213
20241130;27067;2017;201703;ATLETISMO;CHIHUAN;CAMAYO;PAVEL IVAR;II;IO;4080;PERU;JUNIN;CHUPACA;SAN JUAN DE ISCOS;120906;20241213
20241130;27068;2017;201703;ATLETISMO;GARCIA;LEON;GABRIELA KIMBERLY;II;IO;4080;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;27069;2017;201703;ATLETISMO;HANCCO;MERMA;JESSICA;II;IO;4080;PERU;CUSCO;ESPINAR;ESPINAR;80801;20241213
20241130;27070;2017;201703;ATLETISMO;MARTINEZ;CHIROQUE;ANDY STEVEN;II;III;2040;PERU;LIMA;LIMA;MIRAFLORES;150122;20241213
20241130;27071;2017;201703;ATLETISMO;MAUTINO;RUIZ;PAOLA;II;II;2720;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;27072;2017;201703;ATLETISMO;MC FARLANE;OLAZABAL;JAVIER ARTURO;II;II;2720;PERU;LIMA;LIMA;MIRAFLORES;150122;20241213
20241130;27073;2017;201703;ATLETISMO;MC FARLANE;OLAZABAL;JORGE ARMANDO;II;II;2720;PERU;LIMA;LIMA;SAN BORJA;150130;20241213
20241130;27074;2017;201703;ATLETISMO;TORRENCE;-;DAVID SCOTT;II;IO;4080;JAPÓN;;;;0;20241213
20241130;27075;2017;201703;ATLETISMO;YURIVILCA;CALDERON;PAOLO CESAR;II;IO;4080;PERU;JUNIN;HUANCAYO;SAN AGUSTIN;120129;20241213
20241130;27076;2017;201703;BÁDMINTON;CUBA;RODRIGUEZ;MARIO;II;III;2040;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;27077;2017;201703;BÁDMINTON;DE VINATEA;ESTRADA;PEDRO PABLO;II;II;2720;PERU;LIMA;LIMA;MIRAFLORES;150122;20241213
20241130;27078;2017;201703;BÁDMINTON;MACIAS;BRANDES;DANIELA;II;III;2040;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;27079;2017;201703;BÁDMINTON;WINDER;COCHELLA;KATHERINE;II;III;2040;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;27080;2017;201703;BÁDMINTON;ZORNOZA;ROCA REY;LUZ MARIA;II;III;2040;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;27081;2017;201703;CICLISMO;HILARIO;RIMAS;JOB ISRAEL;II;IO;4080;PERU;HUANUCO;HUANUCO;HUANUCO;100101;20241213
20241130;27082;2017;201703;DEPORTES ECUESTRES;VALDEZ;PRADO;ALONSO NAPOLEON;II;IO;4080;PERU;LIMA;LIMA;SAN ISIDRO;150131;20241213
20241130;27083;2017;201703;ESQUÍ ACUÁTICO;CUGLIEVAN;WIESE;MARIA DELFINA;II;II;2720;PERU;LIMA;LIMA;MIRAFLORES;150122;20241213
20241130;27084;2017;201703;ESQUÍ ACUÁTICO;CUGLIEVAN;WIESE;NATALIA JOSEFINA;II;II;2720;PERU;LIMA;LIMA;MIRAFLORES;150122;20241213
20241130;27085;2017;201703;ESQUÍ ACUÁTICO;DE OSMA;BEDOYA;MARIA ALEJANDRA;II;III;2040;PERU;LIMA;LIMA;MIRAFLORES;150122;20241213
20241130;27086;2017;201703;ESQUÍ ACUÁTICO;DE OSMA;BEDOYA;RAFAEL JUAN DIEGO;II;III;2040;PERU;LIMA;LIMA;SAN BORJA;150130;20241213
20241130;27087;2017;201703;GIMNASIA;ORREGO;MARTINEZ;ARIANA GABRIELA;II;IO;4080;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;27088;2017;201703;GIMNASIA;PIZARRO;SILVA;LUIS ENRIQUE;II;III;2040;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;27089;2017;201703;JUDO;POSTIGOS;ACUÑA;JUAN MIGUEL;II;IO;4080;PERU;LIMA;LIMA;LINCE;150116;20241213
20241130;27090;2017;201703;JUDO;WONG;ALBUJAR;HUMBERTO ALONSO;II;II;2720;PERU;LIMA;LIMA;BREÑA;150105;20241213
20241130;27091;2017;201703;KARATE;ARANDA;JAVES;INGRID LIZBETH;II;III;2040;PERU;LIMA;LIMA;COMAS;150110;20241213
20241130;27092;2017;201703;KARATE;ATUNCA;BERAUN;ROBERTO ALONSO;II;II;2720;PERU;LIMA;LIMA;JESUS MARIA;150113;20241213
20241130;27093;2017;201703;KARATE;DEL CASTILLO;DELGADO;OLIVER JESUS;II;III;2040;PERU;LIMA;LIMA;JESUS MARIA;150113;20241213
20241130;27094;2017;201703;KARATE;GRANDE;RISCO;ALEXANDRA VANESSA;II;II;2720;PERU;LIMA;LIMA;BREÑA;150105;20241213
20241130;27095;2017;201703;KARATE;TREBEJO;FERNANDEZ;JOHN EDGAR;II;III;2040;PERU;LIMA;LIMA;RIMAC;150128;20241213
20241130;27096;2017;201703;KARATE;VINDROLA;PORTUGAL;MARIA ALESSANDRA;II;III;2040;PERU;LIMA;LIMA;SAN ISIDRO;150131;20241213
20241130;27097;2017;201703;KARATE;WONG;ALFARO;MARIANO FABRICIO;II;III;2040;PERU;LIMA;LIMA;SAN BORJA;150130;20241213
20241130;27098;2017;201703;KUNG FU;HERRERAS;MONTALVO;MICHAEL JESUS;II;III;2040;PERU;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;150143;20241213
20241130;27099;2017;201703;LEVANTAMIENTO DE PESAS;CUEVA;URIBE;FIORELLA FRANCESCA;II;III;2040;PERU;LIMA;LIMA;LA VICTORIA;150115;20241213
20241130;27100;2017;201703;LEVANTAMIENTO DE PESAS;TERRONES;MIRANDA;OSCAR ADRIAN;II;III;2040;PERU;LIMA;LIMA;MIRAFLORES;150122;20241213
20241130;27101;2017;201703;LEVANTAMIENTO DE PESAS;VIERA;ESPINOZA;HERNAN MOISES;II;III;2040;PERU;PIURA;PIURA;CASTILLA;200104;20241213
20241130;27102;2017;201703;LUCHA AMATEUR;AMBROCIO;GREIFO;POOL EDINSON;II;III;2040;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;27103;2017;201703;LUCHA AMATEUR;MALLQUI;PECHE;THALIA JIHANN;II;II;2720;PERU;CALLAO;CALLAO;CALLAO;70101;20241213
20241130;27104;2017;201703;LUCHA AMATEUR;SOVERO;NIÑO;YANET URSULA;II;III;2040;PERU;LIMA;LIMA;COMAS;150110;20241213
20241130;27105;2017;201703;MUAY THAI;CCANTO;MACHACA;MARCO ANTONIO;II;II;2720;PERU;LIMA;LIMA;CHORRILLOS;150108;20241213
20241130;27106;2017;201703;MUAY THAI;CHAVEZ;TRUJILLO;ALEXANDER;II;II;2720;PERU;LIMA;LIMA;CHORRILLOS;150108;20241213
20241130;27107;2017;201703;MUAY THAI;MANSILLA;COLICHON;MARTIN MAURICIO;II;II;2720;ARGENTINA;;;;0;20241213
20241130;27108;2017;201703;MUAY THAI;MAZZETTI;AMES;GABRIELLE DAVID;II;I;3400;PERU;LIMA;LIMA;SAN JUAN DE MIRAFLORES;150133;20241213
20241130;27109;2017;201703;MUAY THAI;SHEVCHENKO;-;ANTONINA;II;I;3400;KIRGUISTAN;;;;0;20241213
20241130;27110;2017;201703;REMO;LEON;GARCIA;RENZO FERNANDO;II;IO;4080;PERU;LIMA;LIMA;SANTIAGO DE SURCO;150140;20241213
20241130;27111;2017;201703;REMO;LINARES;RUIZ;EDUARDO GABRIEL;II;I;3400;PERU;PASCO;OXAPAMPA;OXAPAMPA;190301;20241213
20241130;27112;2017;201703;SQUASH RACKET;ELIAS;CHEHAB;DIEGO;II;II;2720;PERU;LIMA;LIMA;MIRAFLORES;150122;20241213
20241130;27113;2017;201703;TABLA;BAUER;ANGUES;CESAR;II;II;2720;PERU;LIMA;LIMA;MIRAFLORES;150122;20241213
20241130;27114;2017;201703;TABLA;CLEMENTE;ROTHFUSS;BENOIT;II;I;3400;PERU;CAJAMARCA;CAJABAMBA;CAJABAMBA;60201;20241213
20241130;27115;2017;201703;TABLA;CORREA;YZAGA;ALONSO;II;II;2720;PERU;LIMA;LIMA;SANTIAGO DE SURCO;150140;20241213
20241130;27116;2017;201703;TABLA;DEL CASTILLO;RETAMOZO;JOAQUIN MANUEL;II;III;2040;PERU;LIMA;LIMA;PUNTA HERMOSA;150126;20241213
20241130;27117;2017;201703;TABLA;GIUNTA;ROCHE;MELANIE AGNES;II;III;2040;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;27118;2017;201703;TABLA;GOMEZ;QUIROZ;ANALI JESSICA;II;II;2720;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;27119;2017;201703;TABLA;MALAGA;AGUAD;BRISSA MARITZA;II;II;2720;PERU;LIMA;LIMA;SAN BORJA;150130;20241213
20241130;27120;2017;201703;TABLA;MESINAS;NOVARO;LUCCA;II;II;2720;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;27121;2017;201703;TABLA;TUDELA;CHIOZZA;MIGUEL;II;II;2720;PERU;LIMA;LIMA;PUNTA HERMOSA;150126;20241213
20241130;27122;2017;201703;TAEKWONDO;CASTILLO;TOKUMORI;MARCELA;II;I;3400;PERU;LIMA;LIMA;SAN ISIDRO;150131;20241213
20241130;27123;2017;201703;TAEKWONDO;DIEZ CANSECO;VERDE;LIZBETH JULISSA CRISTINA;II;IO;4080;PERU;LIMA;LIMA;JESUS MARIA;150113;20241213
20241130;27124;2017;201703;TAEKWONDO;YI;WU ACUY;WINNIE YINGLI;II;III;2040;PERU;LIMA;LIMA;JESUS MARIA;150113;20241213
20241130;27125;2017;201703;TIRO;BOZA;DIBOS;FRANCISCO JUAN JOSE;II;IO;4080;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;27126;2017;201703;TIRO;CARRILLO;ZEVALLOS;MARKO ANTONIO;II;IO;4080;PERU;LIMA;LIMA;LIMA;150101;20241213
